condition,area,convex_area,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,mean_intensity_w1,max_intensity_w1,min_intensity_w1,1,2,3,4,5
Dicyclomine 0.03,118.7323628,123.3460246,0.735729743,12.07722308,0.731581478,15.3203664,9.732772635,0.021545411,39.5858927,0.961275772,0.075675822,0.12370507,0.036982632,0.28331467,0.328107503,0.20268757,0.087346025,0.098544233
Dicyclomine 0.1,117.5729412,122.0576471,0.728057313,12.00090089,0.733325482,15.16453681,9.722799105,0.076018811,39.27246568,0.961792335,0.071870204,0.116825836,0.033921569,0.329411765,0.304705882,0.170588235,0.101176471,0.094117647
Dicyclomine 0.3,116.1169725,120.6387615,0.736043335,11.94439564,0.73307141,15.20454916,9.614123068,-0.100415479,39.21458571,0.961565473,0.07653488,0.12539463,0.036599433,0.345183486,0.270642202,0.188073394,0.096330275,0.099770642
Dicyclomine 1.0,117.5884316,122.2858732,0.735623585,12.01861677,0.732183927,15.29223948,9.675655291,0.002297179,39.50734897,0.960301904,0.073733105,0.11756854,0.035997514,0.338153504,0.324805339,0.172413793,0.077864294,0.08676307
Dicyclomine 3.0,112.7427686,117.0227273,0.733502335,11.77200788,0.738835487,14.93538695,9.48072148,0.021212397,38.47558031,0.962819369,0.075701778,0.118671001,0.03741695,0.378099174,0.271694215,0.154958678,0.101239669,0.094008264
Didanosine 0.01,120.4463519,125.5761803,0.757174006,12.12234935,0.719343768,15.86120044,9.545344268,-0.064616693,40.38971089,0.958383272,0.065858535,0.107142557,0.031387276,0.286480687,0.344420601,0.180257511,0.104077253,0.084763948
Didanosine 0.03,117.189834,122.1099585,0.743831079,11.9546592,0.72811061,15.4589649,9.511958831,-0.062135099,39.60826864,0.959191098,0.066520762,0.10814112,0.031445773,0.352697095,0.287344398,0.15560166,0.101659751,0.102697095
Didanosine 0.1,117.9096844,122.8335147,0.74774612,11.98119282,0.727161224,15.47816689,9.537385516,-0.089561281,39.64208192,0.958335748,0.066674393,0.105929292,0.032008364,0.331882481,0.285092492,0.157780196,0.109902067,0.115342764
Didanosine 0.3,121.0297872,126.0617021,0.743592321,12.13207242,0.723719208,15.63499196,9.668701452,0.052619127,40.16907162,0.959119548,0.064753093,0.108047559,0.029921777,0.290425532,0.355319149,0.186170213,0.082978723,0.085106383
Didanosine 1.0,121.1676169,126.359179,0.753578687,12.15910481,0.720636975,15.79329798,9.621964866,-0.058581881,40.40520827,0.957905525,0.063747277,0.104564357,0.028922128,0.27936146,0.344355758,0.166476625,0.118586089,0.091220068
Didanosine 3.0,121.8741339,126.8602771,0.739591029,12.18881478,0.724009605,15.69353224,9.745094211,-0.063790206,40.38622652,0.959348265,0.064470542,0.104455916,0.030414799,0.366050808,0.304849885,0.153579677,0.077367206,0.098152425
Didox 0.01,124.5685815,129.7514654,0.738512197,12.31938216,0.727624377,15.78048181,9.880079266,-0.029137127,40.73409947,0.959043453,0.058182915,0.096769188,0.026613107,0.327080891,0.291910903,0.17936694,0.101992966,0.0996483
Didox 0.03,121.6226415,126.5283019,0.75070334,12.2158048,0.71906109,15.80055319,9.689393521,-0.027929371,40.44253404,0.96019829,0.059412273,0.097032709,0.02761855,0.299667037,0.321864595,0.188679245,0.107658158,0.082130966
Didox 0.1,119,124.0267094,0.748377489,12.07313283,0.722951818,15.63034096,9.58448495,0.010935696,40.00576204,0.957974916,0.061800661,0.102926512,0.028411471,0.295940171,0.322649573,0.197649573,0.090811966,0.092948718
Didox 0.3,121.6629834,126.438674,0.750560934,12.15431328,0.727812484,15.73764468,9.645864206,-0.099649987,40.19423758,0.960656758,0.061823693,0.101167804,0.028700032,0.351381215,0.272928177,0.188950276,0.099447514,0.087292818
Didox 1.0,122.7810056,128.0502793,0.7504068,12.22727009,0.721869124,15.92365638,9.678139401,-0.044366991,40.72565263,0.957508474,0.061989673,0.102289407,0.028818052,0.303910615,0.319553073,0.169832402,0.118435754,0.088268156
Didox 3.0,122.0795848,126.9527105,0.743599395,12.20593825,0.728217791,15.71130835,9.738539436,0.011835947,40.35396935,0.960092149,0.061448548,0.099929891,0.028859941,0.30911188,0.326412918,0.179930796,0.092272203,0.092272203
Diethylcarbamazine 0.01,122.2791991,127.5717464,0.75377366,12.24293389,0.721390616,15.9532714,9.669863843,-0.030635801,40.78389442,0.957301386,0.064583694,0.104712207,0.03039761,0.31701891,0.308120133,0.187986652,0.091212458,0.095661846
Diethylcarbamazine 0.03,120.2243959,124.990794,0.751213195,12.13994756,0.731294253,15.63412338,9.646494976,0.036599037,40.03925165,0.961896801,0.066174537,0.105291184,0.031656851,0.301495972,0.321058688,0.185270426,0.109321059,0.082853855
Diethylcarbamazine 0.1,118.0459127,122.7278835,0.742852443,12.02054358,0.734337297,15.39609279,9.615108713,-0.03363992,39.57898496,0.961841616,0.069898934,0.118340909,0.03266693,0.321388578,0.306830907,0.176931691,0.118701008,0.076147816
Diethylcarbamazine 0.3,114.4132492,118.9810726,0.73971117,11.83656893,0.729472925,15.09570553,9.506093399,-0.04876226,38.85669404,0.959837324,0.068642016,0.111326571,0.033582813,0.314405889,0.304942166,0.175604627,0.106203996,0.098843323
Diethylcarbamazine 1.0,118.4481982,123.2072072,0.74087799,12.0556407,0.730560177,15.45988664,9.646514937,-0.008345263,39.750446,0.960294553,0.066626718,0.108253842,0.031023671,0.293918919,0.336711712,0.193693694,0.097972973,0.077702703
Diethylcarbamazine 3.0,120.5729167,125.3877315,0.738955545,12.08532052,0.727883739,15.42950434,9.706473921,-0.018681474,39.75190711,0.95940556,0.068375462,0.112814316,0.032163444,0.320601852,0.309027778,0.190972222,0.083333333,0.096064815
Diflunisal 0.01,120.3388235,125.1011765,0.738222305,12.14108699,0.732145644,15.49915113,9.741485879,0.058696208,39.95693037,0.961560982,0.066893673,0.110696655,0.031010381,0.338823529,0.282352941,0.189411765,0.097647059,0.091764706
Diflunisal 0.03,119.6094609,124.6039604,0.744433611,12.07767312,0.726993899,15.56266816,9.626827344,0.09297334,39.93406291,0.959169339,0.070364014,0.116042192,0.033333333,0.319031903,0.301430143,0.200220022,0.106710671,0.072607261
Diflunisal 0.1,120.3435785,125.4215148,0.749364059,12.11608514,0.721599188,15.693408,9.625271064,-0.030061396,40.22957343,0.957782813,0.068308816,0.114448677,0.031470481,0.319429199,0.329308452,0.165751921,0.103183315,0.082327113
Diflunisal 0.3,116.8844057,121.8069793,0.752278297,11.96462811,0.721976081,15.50121154,9.488789327,0.028435265,39.67213463,0.958316938,0.068937031,0.112397631,0.032729275,0.282442748,0.358778626,0.20174482,0.078516903,0.078516903
Diflunisal 1.0,120.7910136,125.7262278,0.748963292,12.18314718,0.72104715,15.76658696,9.673782001,-0.13346024,40.37238893,0.959336788,0.066828485,0.107623906,0.031621489,0.327063741,0.303030303,0.161964472,0.10553814,0.102403344
Diflunisal 3.0,120.0250272,125.1022851,0.755333037,12.11783651,0.725005947,15.80971202,9.573601707,0.058758665,40.31176048,0.958653987,0.069748825,0.112194628,0.033550961,0.322089227,0.33297062,0.171926007,0.092491839,0.080522307
Dihydroergocristine mesylate 0.01,134.5911665,140.3340883,0.748702576,12.74618924,0.713527189,16.62229105,10.08841437,-0.049860209,42.6498962,0.95724278,0.054599486,0.092835254,0.023737037,0.319365798,0.318233296,0.154020385,0.105322763,0.103057758
Dihydroergocristine mesylate 0.03,142.2158019,148.5754717,0.750347287,13.06205361,0.718246946,17.11896704,10.3124011,-0.047507849,43.93287561,0.956552775,0.056422475,0.096466889,0.025075148,0.310141509,0.33254717,0.173349057,0.094339623,0.089622642
Dihydroergocristine mesylate 0.1,135.3436725,141.1253102,0.751568488,12.80355,0.721156601,16.69081563,10.11474189,0.023412564,42.85169984,0.958013539,0.057027202,0.09676203,0.02546222,0.29280397,0.334987593,0.197270471,0.089330025,0.08560794
Dihydroergocristine mesylate 0.3,135.267666,141.1948608,0.753501537,12.79410293,0.719345058,16.66379037,10.1200206,0.015803628,42.78489948,0.95772275,0.056107231,0.093588613,0.025534282,0.309421842,0.341541756,0.183083512,0.077087794,0.088865096
Dihydroergocristine mesylate 1.0,138.8038991,144.8027523,0.741746935,12.89459578,0.716366358,16.79265441,10.23984188,-0.027333879,43.20689759,0.95763767,0.057882206,0.096269563,0.026920309,0.306192661,0.332568807,0.176605505,0.096330275,0.088302752
Dihydroergocristine mesylate 3.0,136.6215236,142.4425635,0.736932473,12.86043032,0.729368495,16.59209511,10.28471936,0.032255053,42.87239681,0.959504317,0.056000069,0.091604429,0.026232307,0.336154776,0.314389359,0.182587666,0.072551391,0.094316808
Dihydroergotamine 0.01,123.5223069,128.85963,0.74312913,12.31985937,0.723767054,15.94690379,9.805186919,0.014431577,40.96435368,0.958649095,0.06312157,0.10294651,0.029328554,0.342763874,0.300326442,0.184983678,0.085963003,0.085963003
Dihydroergotamine 0.03,127.175063,132.4370277,0.742788008,12.42855745,0.724697593,16.04998063,9.903659566,-0.110179271,41.26763008,0.958616735,0.060888886,0.098426927,0.02856596,0.299748111,0.322418136,0.188916877,0.107052897,0.08186398
Dihydroergotamine 0.1,120.2818372,125.454071,0.75017337,12.13375774,0.720470679,15.7058786,9.647076068,-0.006856143,40.28144984,0.958242827,0.06263541,0.100216955,0.029512055,0.305845511,0.330897704,0.176409186,0.10960334,0.077244259
Dihydroergotamine 0.3,124.1262916,129.2698048,0.74441929,12.33623248,0.726096072,15.88382338,9.834673924,-0.025587926,40.84936872,0.959825055,0.06253121,0.101091826,0.02954571,0.358208955,0.296211251,0.156142365,0.087256028,0.102181401
Dihydroergotamine 1.0,124.5701254,129.9806157,0.744652419,12.278936,0.719368649,15.89065779,9.780957435,-0.053503525,40.84430913,0.957176959,0.063065571,0.106989067,0.028107184,0.288483466,0.34663626,0.188141391,0.094640821,0.082098062
Dihydroergotamine 3.0,125.4755556,130.6844444,0.748826872,12.3593996,0.725858066,16.0011511,9.819283669,-0.018039015,41.08552202,0.958865203,0.060160879,0.099605664,0.027522876,0.332222222,0.327777778,0.171111111,0.088888889,0.08
Dimethyl fumarate 0.003,134.641196,140.3875969,0.751881432,12.75449103,0.714354135,16.82710273,10.00414915,0.023172629,42.98027396,0.957704309,0.049264245,0.084685037,0.020750005,0.274640089,0.34551495,0.19379845,0.119601329,0.066445183
Dimethyl fumarate 0.01,139.4351648,145.5703297,0.757804939,13.00414531,0.713155218,17.11508459,10.20876794,-0.01397796,43.78529448,0.957431226,0.045585919,0.076641888,0.019625081,0.321978022,0.320879121,0.167032967,0.098901099,0.091208791
Dimethyl fumarate 0.03,135.6758242,141.7406593,0.760390503,12.80740209,0.714908471,16.97741245,9.992217573,-0.002287961,43.17969833,0.957529782,0.050872105,0.086716225,0.021611722,0.302197802,0.358241758,0.156043956,0.087912088,0.095604396
Dimethyl fumarate 0.1,141.7281659,147.9421397,0.757528838,13.07223185,0.71385056,17.27780859,10.22613842,-0.018147788,44.11325755,0.957793152,0.046997352,0.083388989,0.019434455,0.301310044,0.32860262,0.194323144,0.09279476,0.082969432
Dimethyl fumarate 0.3,144.8514739,150.9387755,0.754367832,13.26960579,0.717315728,17.42854393,10.43052394,0.03803242,44.62974163,0.958797265,0.04573174,0.078603664,0.019028723,0.280045351,0.335600907,0.189342404,0.107709751,0.087301587
Dimethyl fumarate 1.0,132.565667,138.2399173,0.747774578,12.69722219,0.718156449,16.55004003,10.05187581,-0.098272657,42.44228137,0.958236517,0.048797595,0.085543525,0.020577083,0.327817994,0.286452947,0.1778697,0.101344364,0.106514995
Dimethyl fumarate 10.0,149.7428571,156.2491429,0.757120637,13.43623185,0.714262269,17.67730717,10.54477563,0.058611463,45.29943052,0.957880219,0.044640146,0.079364706,0.01832605,0.32,0.313142857,0.194285714,0.098285714,0.074285714
Dimethyl fumarate 3.0,137.6869266,143.2316514,0.744680196,12.94359542,0.723956078,16.75940153,10.28343229,-0.021468409,43.12061475,0.960527692,0.046266481,0.08090259,0.019199721,0.311926606,0.326834862,0.183486239,0.103211009,0.074541284
Diosmetin 0.01,133.9024677,139.5699177,0.754464741,12.75013693,0.71865157,16.64464408,10.05820524,-0.000632664,42.67976315,0.958441087,0.060774508,0.100854819,0.027888758,0.271445358,0.324324324,0.217391304,0.108108108,0.078730905
Diosmetin 0.03,127.3229665,132.7356459,0.757890488,12.47058401,0.718647734,16.25874927,9.848868511,-0.058089672,41.56273054,0.958150322,0.062888177,0.103023267,0.029075195,0.305023923,0.309808612,0.186602871,0.112440191,0.086124402
Diosmetin 0.1,126.1486034,131.6234637,0.757166523,12.39055827,0.718392914,16.28128734,9.732111465,-0.060860499,41.48855323,0.958035032,0.063365768,0.102424143,0.029385475,0.302793296,0.30726257,0.202234637,0.089385475,0.098324022
Diosmetin 0.3,122.5312132,127.7915194,0.747147348,12.23508979,0.723156449,15.81258973,9.751642276,-0.034407918,40.63467922,0.957338541,0.06072742,0.099577357,0.027842444,0.320376914,0.308598351,0.18138987,0.09540636,0.094228504
Diosmetin 1.0,124.9166667,129.9664502,0.741303311,12.35510361,0.725743449,15.90239304,9.858431323,0.084752138,40.91593651,0.961637145,0.063797218,0.102937993,0.029823445,0.313852814,0.340909091,0.168831169,0.083333333,0.093073593
Diosmetin 3.0,127.2964989,132.5284464,0.750428182,12.4394187,0.722181232,16.19633164,9.837543494,-0.024759254,41.43837367,0.960329864,0.063789632,0.100816278,0.030809413,0.332603939,0.314004376,0.169584245,0.097374179,0.08643326
Dipyridamole 0.01,124.4973319,129.7769477,0.74386811,12.29336333,0.724358674,15.91902512,9.786180651,-0.071560064,40.88429698,0.958721665,0.066105864,0.107490531,0.031275242,0.326574173,0.345784418,0.150480256,0.078975454,0.098185699
Dipyridamole 0.03,127.7681332,133.156956,0.743863727,12.44953109,0.72231192,16.01464214,9.947914395,0.140465595,41.27890788,0.958193934,0.059994432,0.098603437,0.027600196,0.349583829,0.294887039,0.173602854,0.093935791,0.087990488
Dipyridamole 0.1,119.3968912,124.5181347,0.749720487,12.09541382,0.721793862,15.62273883,9.621557184,0.01424381,40.04252654,0.957597618,0.06266464,0.101113482,0.029382302,0.266321244,0.338860104,0.208290155,0.106735751,0.079792746
Dipyridamole 0.3,124.0121816,129.1184939,0.753578121,12.32100169,0.72256916,16.02572615,9.748958527,-0.015952466,40.93634,0.958854795,0.062053078,0.100998849,0.028873255,0.337763012,0.312292359,0.15282392,0.097452935,0.099667774
Dipyridamole 1.0,129.8544233,135.4266517,0.757657327,12.58067872,0.722895566,16.41528761,9.92196898,0.077053696,41.97538593,0.957155366,0.063783773,0.106534484,0.028973717,0.315789474,0.315789474,0.195968645,0.096304591,0.076147816
Dipyridamole 3.0,137.5173611,142.9340278,0.74290307,12.94371171,0.732780173,16.58119412,10.35440163,-0.040535312,42.86774806,0.961002728,0.063776303,0.11568287,0.027839052,0.350694444,0.293981481,0.153935185,0.081018519,0.12037037
Divalproex 0.01,137.151071,143.1972943,0.760103307,12.88327611,0.714954242,17.02818987,10.07787715,-0.039072709,43.4459422,0.957088586,0.054967649,0.091311316,0.024909919,0.296505073,0.328072153,0.196166855,0.09470124,0.084554679
Divalproex 0.03,134.9092896,140.6983607,0.74831385,12.8026477,0.719213567,16.71265963,10.10981494,-0.017924977,42.82555671,0.959286023,0.057245092,0.096047359,0.026319511,0.304918033,0.312568306,0.194535519,0.09726776,0.090710383
Divalproex 0.1,130.398259,136.304679,0.748242055,12.60063576,0.719593339,16.47012561,9.962493343,0.032910066,42.17002205,0.956753453,0.057372693,0.093599181,0.026884508,0.310119695,0.316648531,0.164309032,0.101196953,0.107725789
Divalproex 0.3,138.2960688,144.5601966,0.748745714,12.92968538,0.711700985,16.97251595,10.20734658,0.04954717,43.51939062,0.956188799,0.055748699,0.092253216,0.024791637,0.271498771,0.34029484,0.19041769,0.101965602,0.095823096
Divalproex 1.0,133.5120829,138.8964327,0.750735196,12.72696245,0.721578495,16.52593716,10.07526155,-0.051929938,42.41959582,0.961122503,0.05823109,0.094645637,0.026578894,0.306098964,0.311852704,0.184119678,0.092059839,0.105868815
Divalproex 3.0,135.0955631,140.6131968,0.744035943,12.80104118,0.724178902,16.58503363,10.17492214,-0.014022632,42.70511409,0.959668987,0.058201257,0.095101385,0.026983649,0.299203641,0.323094425,0.202502844,0.091012514,0.084186576
Dofetilide 0.01,132.3280872,138.0181598,0.755080705,12.69883209,0.715562335,16.5121691,10.04466601,0.044670774,42.37232964,0.957405377,0.059917437,0.096801263,0.027392822,0.253026634,0.38377724,0.196125908,0.078692494,0.088377724
Dofetilide 0.03,119.7443064,124.8416149,0.754171194,12.09954941,0.720196178,15.60008992,9.624079414,-0.082576005,39.99192395,0.957655981,0.059749391,0.095219827,0.028679008,0.298136646,0.291925466,0.191511387,0.110766046,0.107660455
Dofetilide 0.1,123.3781148,128.3705309,0.751830525,12.30127383,0.725175703,15.87667848,9.774813673,-0.073710961,40.68070175,0.960820949,0.061846723,0.098285641,0.029544537,0.277356446,0.323943662,0.217768147,0.088840737,0.092091008
Dofetilide 0.3,124.3348468,129.5788876,0.746134048,12.31094349,0.725615306,15.92735933,9.802990549,-0.051064205,40.90198402,0.959233525,0.062335641,0.102442634,0.029320514,0.338251986,0.322360953,0.150964813,0.10215664,0.086265607
Dofetilide 1.0,126.0130577,131.336235,0.750368104,12.42511849,0.72455688,16.12230019,9.847391778,0.013272365,41.34612927,0.959005835,0.061714087,0.100013868,0.028893298,0.289445049,0.339499456,0.191512514,0.107725789,0.071817193
Dofetilide 3.0,133.0952915,138.8464126,0.759907721,12.6939438,0.714332094,16.73830179,9.93723608,-0.021528521,42.64353813,0.957929094,0.060967272,0.100002198,0.027812582,0.279147982,0.346412556,0.180493274,0.108744395,0.085201794
Dolutegravir 0.01,116.9227373,121.8388521,0.74176221,11.94522462,0.726983592,15.35409311,9.548870457,-0.00058998,39.46549695,0.957925932,0.06661306,0.110692334,0.030939705,0.301324503,0.332229581,0.162251656,0.110375276,0.093818985
Dolutegravir 0.03,116.2897092,121.1856823,0.737930604,11.932545,0.726954,15.22882821,9.595764591,-0.020423048,39.28540649,0.958448322,0.066816211,0.108319077,0.031930737,0.334451902,0.312080537,0.161073826,0.110738255,0.081655481
Dolutegravir 0.1,119.5954286,124.3325714,0.749132633,12.10720878,0.728579253,15.55422458,9.65044799,-0.068004247,39.89470639,0.960309091,0.067779274,0.109737815,0.032489636,0.289142857,0.353142857,0.181714286,0.090285714,0.085714286
Dolutegravir 0.3,118.7937025,123.5537459,0.750694327,12.07239544,0.727447106,15.58757019,9.592844918,0.02772271,39.87063862,0.960322127,0.066341108,0.107897426,0.031037236,0.30184582,0.321389794,0.182410423,0.098805646,0.095548317
Dolutegravir 1.0,119.0905125,123.9476554,0.735187862,12.08680349,0.727887496,15.38781028,9.736593422,-0.033167475,39.78436225,0.959896298,0.06539515,0.10759403,0.030261723,0.348964013,0.317339149,0.155943293,0.103598691,0.074154853
Dolutegravir 3.0,121.407277,126.4870892,0.743322399,12.16381171,0.725442667,15.66165824,9.704974728,-0.013535162,40.27954649,0.959204159,0.066540337,0.109710715,0.031798306,0.316901408,0.328638498,0.169014085,0.10915493,0.07629108
Domperidone 0.01,117.8483871,122.9806452,0.749463129,11.99589837,0.723573955,15.50504584,9.534496646,-0.018608121,39.74115853,0.956868797,0.067914573,0.107593295,0.03302024,0.301075269,0.311827957,0.21827957,0.094623656,0.074193548
Domperidone 0.03,122.9469965,127.9458186,0.752006608,12.27138083,0.723325539,15.86584746,9.747252736,-0.125774491,40.67725787,0.959738028,0.063684975,0.102334927,0.029782443,0.371024735,0.305064782,0.155477032,0.088339223,0.080094229
Domperidone 0.1,123.9414466,129.152698,0.745720904,12.28479016,0.720676855,15.86079653,9.784644286,0.009772186,40.79391468,0.959224122,0.066288338,0.108520745,0.030813129,0.329506315,0.33065442,0.163030999,0.09184845,0.084959816
Domperidone 0.3,121.659815,127.0853032,0.748823124,12.1944303,0.719082868,15.88788098,9.669068166,-0.023171676,40.69004505,0.956417822,0.067010981,0.108589767,0.031368519,0.327852004,0.29393628,0.174717369,0.115107914,0.088386434
Domperidone 1.0,125.7021531,131.0921053,0.743399245,12.3564303,0.72433479,16.02639892,9.821396973,-0.082405057,41.14732956,0.958791291,0.065579694,0.109932921,0.029446946,0.318181818,0.307416268,0.179425837,0.089712919,0.105263158
Domperidone 3.0,121.8384845,127.6201396,0.754627499,12.15495265,0.709824753,15.94619704,9.579195997,-0.067264042,40.72516848,0.953197911,0.063008736,0.104833539,0.029925909,0.266201396,0.341974078,0.201395813,0.105682951,0.084745763
Droperidol 0.01,125.1228473,130.1836969,0.738500301,12.33113947,0.733120056,15.80010623,9.889185991,0.01270515,40.74312865,0.96000747,0.071399795,0.116532721,0.033820715,0.322617681,0.303099885,0.192881745,0.090700344,0.090700344
Droperidol 0.03,119.2073579,123.9375697,0.739792724,12.06714979,0.728249896,15.44353295,9.683247443,-0.146320265,39.71470516,0.960321921,0.068346097,0.108408202,0.033006536,0.303232999,0.313266444,0.172798216,0.102564103,0.108138239
Droperidol 0.1,117.1316425,122.1038647,0.741883505,11.98531476,0.720988188,15.34532594,9.625935144,-0.053891762,39.55853242,0.957958095,0.067396822,0.107987591,0.032326892,0.367149758,0.297101449,0.13647343,0.086956522,0.112318841
Droperidol 0.3,116.5041841,121.1569038,0.74833748,11.93486949,0.726038794,15.29015356,9.531774013,0.042279647,39.23057515,0.959344694,0.06905111,0.107266798,0.034208097,0.315899582,0.300209205,0.188284519,0.10041841,0.095188285
Droperidol 1.0,120.8056497,125.840678,0.742906666,12.1192732,0.726568547,15.57918911,9.695991491,0.084829181,40.07269737,0.957740045,0.069468157,0.11038551,0.03360031,0.315254237,0.306214689,0.193220339,0.106214689,0.079096045
Droperidol 3.0,115.6394486,120.4485684,0.715474341,11.89328137,0.731354042,14.95635837,9.715411171,-0.056332655,38.98676572,0.958728876,0.071090404,0.115121743,0.034711912,0.358430541,0.306468717,0.162248144,0.090137858,0.08271474
Duloxetine 0.01,119.584117,124.4054336,0.744343065,12.09401341,0.726590969,15.5286816,9.661963924,0.072702771,39.9022776,0.95998932,0.060699026,0.099189665,0.028191653,0.275862069,0.338557994,0.199582027,0.090909091,0.095088819
Duloxetine 0.03,118.0273224,122.8459016,0.740329392,11.98737096,0.725883172,15.37659402,9.593740343,-0.041241847,39.53386174,0.959225588,0.06590747,0.109921783,0.030748955,0.344262295,0.30273224,0.165027322,0.09726776,0.090710383
Duloxetine 0.1,122.0993521,127.0302376,0.747295514,12.22175107,0.723297955,15.76755517,9.713494675,-0.03136639,40.4182954,0.960408144,0.062754678,0.102583323,0.029520815,0.286177106,0.340172786,0.172786177,0.103671706,0.097192225
Duloxetine 0.3,122.0787746,127.0010941,0.758174902,12.21456422,0.725856985,15.86714602,9.650691788,-0.050588581,40.4973279,0.960377948,0.059349709,0.096494615,0.027512121,0.330415755,0.309628009,0.188183807,0.080962801,0.090809628
Duloxetine 1.0,119.2669363,124.2639029,0.743552168,12.04668662,0.728776233,15.46653546,9.635476306,0.028782058,39.76185714,0.958603512,0.059444473,0.09777454,0.027497571,0.296258847,0.329625885,0.188068756,0.105156724,0.080889788
Duloxetine 3.0,114.7375723,119.4462428,0.743314872,11.86975408,0.731730148,15.13299081,9.552920893,0.029801644,39.02159312,0.958658962,0.063049029,0.102648759,0.028753259,0.301734104,0.322543353,0.190751445,0.101734104,0.083236994
Edrophonium 0.01,120.5097143,125.4697143,0.74303774,12.12176523,0.728336251,15.6208707,9.678448478,-0.044572078,40.09319227,0.958490069,0.069909537,0.115138375,0.033471148,0.344,0.294857143,0.184,0.092571429,0.084571429
Edrophonium 0.03,117.5655471,122.2567714,0.744448352,12.01885737,0.732035085,15.33008252,9.642081992,0.116368201,39.49610927,0.960637238,0.070325641,0.110404053,0.034303104,0.316359697,0.308775731,0.19176598,0.096424702,0.086673889
Edrophonium 0.1,124.8212974,129.7980416,0.733613895,12.33841953,0.733434534,15.72437412,9.939223199,-0.079438793,40.65921236,0.960931633,0.068029207,0.109117527,0.03250654,0.343941248,0.317013464,0.17870257,0.075887393,0.084455324
Edrophonium 0.3,123.2667464,128.0526316,0.745932053,12.30075701,0.730254404,15.75400936,9.827118315,-0.093464844,40.4673147,0.961891597,0.068202356,0.108820011,0.032467868,0.300239234,0.307416268,0.173444976,0.094497608,0.124401914
Edrophonium 1.0,115.3887006,119.8451977,0.722282738,11.8631385,0.737406717,14.95827493,9.637163993,0.08348071,38.73537292,0.962244287,0.072330937,0.114472139,0.035748311,0.318644068,0.314124294,0.163841808,0.107344633,0.096045198
Edrophonium 3.0,116.7374302,121.4603352,0.732970387,11.96349115,0.732752332,15.14068589,9.683238306,-0.036736242,39.24181501,0.959724888,0.068198079,0.10773031,0.033288422,0.375418994,0.294972067,0.145251397,0.08603352,0.098324022
Efavirenz 0.01,136.7199046,142.533969,0.741435991,12.89090764,0.722885787,16.77096856,10.23778648,-0.044405603,43.16012683,0.958263119,0.056582324,0.095724368,0.024849845,0.362336114,0.311084625,0.144219309,0.090584029,0.091775924
Efavirenz 0.03,135.0439684,140.7057497,0.734852354,12.81528554,0.724261623,16.55420243,10.23130824,-0.084771534,42.73808988,0.9592561,0.059345468,0.101037867,0.027274134,0.365276212,0.304396843,0.156708005,0.082299887,0.091319053
Efavirenz 0.1,130.9163043,136.6347826,0.74692251,12.59237665,0.722569138,16.40587109,9.973746315,-0.03232443,42.06105109,0.957892757,0.055542757,0.090363384,0.025810955,0.319565217,0.331521739,0.168478261,0.094565217,0.085869565
Efavirenz 0.3,139.5848837,145.8895349,0.760404905,12.96303738,0.712412817,17.20773496,10.11251759,0.026938428,43.86538946,0.956232011,0.059546713,0.099943,0.027129503,0.270930233,0.355813953,0.202325581,0.093023256,0.077906977
Efavirenz 1.0,130.2670391,135.9921788,0.754929046,12.55699522,0.720506171,16.43267375,9.908467402,-0.02854627,42.01909012,0.957556019,0.056667349,0.093910615,0.026230693,0.291620112,0.327374302,0.195530726,0.081564246,0.103910615
Efavirenz 3.0,140.9108352,146.8871332,0.74664288,13.0362278,0.720676088,17.02785528,10.31740757,0.00565348,43.77478829,0.958528767,0.058382584,0.095892533,0.027377949,0.293453725,0.332957111,0.183972912,0.095936795,0.093679458
Efonidipine 0.01,128.7009967,134.1495017,0.750754092,12.50664475,0.724385427,16.23910478,9.925364826,0.10938307,41.67934899,0.958220303,0.056227375,0.090246021,0.02661173,0.342192691,0.318936877,0.156146179,0.084163898,0.098560354
Efonidipine 0.03,133.6790393,139.5131004,0.7644541,12.72211492,0.71409713,16.84642275,9.924227394,-0.138594596,42.83809057,0.956959585,0.059964837,0.097903288,0.028111354,0.329694323,0.326419214,0.15720524,0.090611354,0.096069869
Efonidipine 0.1,136.1295216,141.8471412,0.747104181,12.87305326,0.726815733,16.66905622,10.22228782,0.012591454,42.93396426,0.958942953,0.059497828,0.099632782,0.027374334,0.34655776,0.317386231,0.155192532,0.095682614,0.085180863
Efonidipine 0.3,121.467462,126.5130152,0.734067432,12.14575218,0.726075852,15.50348469,9.780561521,-0.002031465,40.11833834,0.958293166,0.059726273,0.095592489,0.028696142,0.34164859,0.335140998,0.156182213,0.082429501,0.084598698
Efonidipine 1.0,134.1805897,139.4226044,0.735331138,12.83193416,0.729342763,16.42809145,10.28810257,-0.11704657,42.50081822,0.96212696,0.057324293,0.092408585,0.02700053,0.351351351,0.303439803,0.156019656,0.082309582,0.106879607
Efonidipine 3.0,121.5933333,125.836,0.687573024,12.23642496,0.755537272,14.87790182,10.24780376,-0.02459229,39.47343543,0.96590238,0.059523731,0.091101961,0.029983007,0.382666667,0.268,0.166666667,0.081333333,0.101333333
